row ID,row m/z,row retention time,HATS_402_041.mzML Peak height,HATS_403_037.mzML Peak height,HATS_404_040.mzML Peak height,HATS_401_022.mzML Peak height,HATS_408_043.mzML Peak height,HATS_405_025.mzML Peak height,HATS_406_055.mzML Peak height,HATS_407_059.mzML Peak height,HATS_412_019.mzML Peak height,HATS_409_056.mzML Peak height,HATS_410_018.mzML Peak height,HATS_411_044.mzML Peak height,LA2213_602_035.mzML Peak height,LA2213_603_045.mzML Peak height,LA2213_601_051.mzML Peak height,LA2213_604_016.mzML Peak height,LA2213_605_017.mzML Peak height,LA2213_607_032.mzML Peak height,LA2213_608_024.mzML Peak height,LA2213_606_033.mzML Peak height,LA2213_609_058.mzML Peak height,LA2213_610_050.mzML Peak height,LA2213_612_046.mzML Peak height,OH8243_801_036.mzML Peak height,OH8243_802_026.mzML Peak height,OH8243_803_030.mzML Peak height,OH8243_805_057.mzML Peak height,LA2213_611_061.mzML Peak height,OH8243_804_029.mzML Peak height,OH8243_806_027.mzML Peak height,OH8243_809_063.mzML Peak height,OH8243_807_053.mzML Peak height,OH8243_810_049.mzML Peak height,OH8243_808_038.mzML Peak height,OH8243_812_060.mzML Peak height,OH8243_811_028.mzML Peak height,PB_02_006.mzML Peak height,PB_03_007.mzML Peak height,PB_01_005.mzML Peak height,QC_02_031.mzML Peak height,QC_04_047.mzML Peak height,QC_01_023.mzML Peak height,QC_03_039.mzML Peak height,QC_05_054.mzML Peak height,QC_06_062.mzML Peak height
4519,430.2281407,3.4575841,5402.7393,14958.627,9749.032,15125.047,33227.094,11743.28,12253.071,12177.112,13016.227,13341.582,15587.704,13388.907,38800.832,69080,81685.55,122716.36,45667.535,49592.46,69040.2,83728.52,57720.867,71762.4,86089.516,11067.62,5878.2,22665.156,8745.969,124922.77,11481.828,8027.0225,6560.8447,11305.451,10117.06,18211.111,8912.347,11963.848,0,0,0,40600.016,38690.89,40140.934,45841.348,39279.227,40291.676
6354,430.2551643,4.337453,129600.53,238025.61,109906.85,256296.86,237728.34,163645.77,106627.92,141816.77,332819.97,220288.88,156034.52,247262.62,215612.89,973968,551999,605357.4,757129.6,623692.3,429654.4,620012.25,341218.9,378429.03,517634.2,165635.33,140025.67,167252.5,205556.77,710131.5,141041.36,91597.984,95137.65,176627.53,152239.36,309927.53,150689.58,176889.7,1115.1664,1086.6943,0,358127.62,351241.4,355690.66,348534.4,329826.56,352427.8
6360,430.267765,4.338383,15494.929,18583.61,14580.257,26156.611,26523.768,17356.633,12413.943,14770.438,27762.76,19922.793,19130.646,26730.791,26906.008,72787.08,19811.629,21003.68,19656.934,12624.477,18876.953,26359.639,25278.11,35791.16,25759.402,18764.492,15555.106,18283.121,22072.227,34573.12,15432.617,11618.899,13333.086,20337.307,19300.914,28704.045,16340.534,19472.1,1422.056,1086.6943,1382.959,28810.97,12417.927,28376.242,31381.191,30295.28,25586.467
6356,430.2970283,4.337778,5705.06,12892.484,4774.449,13364.443,11795.251,7713.0415,4857.321,6872.252,15415.033,10434.388,7205.6646,11890.184,10638.741,51020.395,29624.78,30835.41,39939.82,31106.24,21525.002,30672.105,16722.6,18548.799,26250.135,7595.7744,6229.527,8077.4497,10269.692,36734.094,7029.0337,4186.662,4205.1436,7710.357,7146.2295,14044.143,6853.2783,8563.832,0,0,0,16766.121,16845.344,16535.604,17430.562,14884.866,17032.562
7185,430.3313571,4.7535596,1101.7518,1571.2252,1034.6879,1745.9357,2542.0452,1663.4293,1265.5,1464.8855,1539.4032,1283.3795,1476.3275,1401.6758,16805.072,9903.919,7875.383,11087.678,10298.227,11317.331,7244.3066,6108.2417,9171.004,4226.6265,3921.6562,0,1885.0272,1057.9382,0,10817.664,1075.0365,0,1348.5422,1186.4722,0,1168.3602,0,1391.744,0,0,0,4994.227,5193.9526,4584.9243,5164.4697,3585.2598,3859.418
6586,430.3313858,4.440673,3579.9783,14328.233,7853.475,41751.56,8512.362,9297.032,7345.52,7792.779,32302.168,13980.731,16800.596,24993.691,22017.896,30165.426,31692.395,32068.79,29533.55,36786.645,21928.51,35645.273,18901.219,25782.135,28287.465,32434.48,26543.855,24052.963,1704.0155,36619.92,10761.034,1678.5544,11739.968,22142.469,26557.377,28269.594,17173.463,24605.879,0,0,0,25578.76,23349.537,22651.016,21427.785,23301.63,21477.379
8649,430.3677461,5.4130397,14563.641,6226.925,7307.6387,7233.1284,6126.7227,11953.348,6960.8145,6533.5664,7372.188,8559.33,10244.852,6580.9595,43418.492,51293.297,59154.773,53943.863,36386.53,40904.035,58638.13,34846.223,36069.812,29624.795,39186.848,4430.595,6195.9595,6335.592,5537.64,49840.23,7352.3213,5471.114,5554.8013,7271.3203,4277.093,3546.241,5516.3433,5302.8247,0,0,0,22841.945,24815.475,27672.674,23785.156,22965.918,22517.799
2637,431.1158728,2.4977367,4324.372,7174.104,12798.663,7174.092,6908.172,9543.229,15057.582,10555.874,9588.384,7694.782,12389.326,9535.632,19636.707,47970.164,59995.223,67099.47,35194.61,43467.027,64193.57,103301.85,55473.617,48942.906,88993.266,27562.305,14262.486,25444.045,35154.617,129875.69,30064.75,26800.283,29116.156,36493.707,20242.627,22217.633,24806.13,26085.096,0,0,0,32559.7,40412.688,39486.746,37055.676,42627.234,36984.812
6353,431.271849,4.337182,4041.9507,6072.805,2812.5005,8153.2188,6121.2163,5479.432,3121.3313,5291.637,10654.607,8122.0464,4667.2817,7623.193,7650.7886,27394.893,17575.037,19458.666,19861.666,16248.687,13319.644,16155.806,9368.728,10208.856,15864.924,5687.322,4212.8706,5449.6064,6870.885,18217.309,4431.313,3280.5898,3164.0005,6267.4976,6342.464,7420.332,4463.36,5392.6504,0,0,0,11050.912,11193.832,10348.818,9415.737,10197.068,9757.039
2933,432.1839673,2.6496983,4435.9077,5012.667,2745.0977,4116.998,6261.4233,3469.058,2952.3323,3124.945,3757.3088,4971.5923,3576.865,6241.248,19438.645,65820.484,40500.613,22733.438,34193.684,41542.594,21172.75,39679.938,20465.809,25436.28,26331.646,4787.606,3474.89,3678.635,4778.4233,43184.055,3658.4739,2509.5034,2968.1384,4763.9277,5381.202,6782.3438,2752.0308,5143.069,0,0,0,22896.746,21889.127,17492.914,17396.86,18639.072,20848.344
2355,432.2342773,2.3511379,2393.3164,3567.2012,2193.436,5413.162,6807.9673,3566.934,2189.98,4002.6467,4799.682,3623.4717,4824.1953,4744.9453,13917.266,34143.535,30230.918,47305.887,29337.473,32967.535,22742.668,32782.45,12652.847,21001.111,27470.172,6673.609,5904.7407,8082.586,5151.041,39498.25,4609.647,3971.8303,3978.4167,7114.1074,5467.4883,7366.2466,4643.2217,7027.808,0,0,0,15831.183,15433.807,15152.061,13883.151,14031.391,14870.365
5172,432.2802993,3.7697575,110906.23,110906.1,101787.02,106421.67,105307.53,110222.445,104154.13,111527.33,102288.055,105965.555,114802.52,104890.12,112618.13,115428.47,108400.086,111735.29,107358.62,108593.37,116295.15,113459.04,114418.48,119819.625,121524.05,111264.73,116081.86,103178.46,106460.234,116395.086,107007.61,104174.14,98907.02,103112.32,109911.984,102910.46,113293.25,115320.68,113159.17,117675.87,109780.555,104018.41,117649.04,117269.33,122977.64,99070.62,106617.02
8746,432.3470224,5.597187,11400.613,23432.217,105333.2,30783.643,61128.25,24591.365,22117.576,14404.876,8633.329,18697.17,27892.562,39747.277,8691.161,11426.548,13157.357,10210.761,9840.232,9990.88,10978.943,8666.094,6081.7695,5833.3374,9195.89,3848.0132,4057.012,4031.073,1958.7013,13165.641,2006.3737,1319.9479,2813.672,2462.0234,2280.2046,4699.35,3914.6853,2728.0002,0,0,0,15145.853,13383.496,15120.542,14883.226,14700.699,11701.495
5929,432.3470505,4.1927667,23876.754,13378.982,12589.508,13226.235,14464.713,12746.591,14393.286,12697.951,17900.889,12548.767,19534.145,12015.421,72455.03,94834.836,99903.695,88982.12,95336.73,79251.72,117107.81,76808.76,87005.78,59194,74382.67,6450.84,11593.046,9028.701,6962.292,98825.164,9218.311,7510.1787,9543.537,8657.558,8186.3364,7615.6396,7754.1357,8429.841,0,0,0,46100.336,42848.875,49288.41,43292.008,46347.47,41983.688
6304,432.3471939,4.328638,75978.74,77739.31,72970.414,80532.64,83232.01,98085.875,78945.805,74702.58,83583.516,74934.375,117196,94185.79,263951.3,367349.97,414687.16,345550,265188.5,317213.25,389572.97,335631.8,341734,248266.14,310563.1,51425.598,77290.695,66731.695,53527.418,381749.4,64933.383,71407.01,67483.45,58710.367,58275.504,62021.523,63328.17,56872.676,0,0,0,195103.86,194220.17,202797.69,189444.7,196556.92,187425.7
6816,432.3473558,4.5463524,26114.121,404137.34,315793.62,650587.5,333097.22,333146.66,260326.72,232008.58,566452,383013.28,418436.28,489271.66,451776.4,572462.4,581732.94,595115.3,526351.6,590496.4,490416.66,560471.5,426300.28,459853.94,530377.4,454992.12,414630.47,416139.84,10601.882,576426.44,210749.34,14205.951,342479.84,365578,396863.4,450898.53,331798.97,402210.47,0,0,0,445553.03,467363.7,446952.44,444799.84,435234.06,462190.94
6783,432.3606724,4.544366,3652.438,30842.85,27228.096,27522.396,28924.625,30676.707,27624.752,25539.607,37570.047,26779.023,31275.541,30702.117,32453.746,26753.697,26394.254,31641.928,33477.25,28771.236,32794.64,27458.602,33779.055,21105.023,24288.316,34976.58,30824.297,30883.594,1518.5326,28539.035,20655.125,1798.9674,28644.504,33370.707,32027.6,32150.566,27457.107,34875.598,0,0,0,22628.143,26986.445,21969.314,28828.398,28740.967,31711.145
6305,432.3890842,4.325063,3680.8782,3798.6892,3285.6162,3981.9587,3876.5479,4450.8047,3527.3394,3462.7622,4207.5054,3445.627,5635.467,3815.2915,12881.582,17113.46,20803.11,16307.17,13889.453,15427.017,19016.363,15765.658,16080.655,13260.937,14941.277,2607.223,3865.1968,3064.6982,2427.6448,17640.434,2894.3906,3131.8782,3098.6514,2852.0964,3063.4988,3067.551,3084.5193,2735.296,0,0,0,9355.983,9733.415,9929.156,8381.348,8259.971,9201.031
6817,432.3896519,4.5455523,1137.0172,19900.834,14691.523,33349.727,15355.669,15606.538,11825.212,10981.576,28445.406,17839.879,20895.7,24939.732,22996.404,28406.86,29770.004,31009.686,26641.816,31562.002,24943.969,28368.04,21665.205,23547.562,26383.682,24044.701,20217.512,19771.97,0,28817.658,10528.722,0,15834.115,17715.326,19074.94,21994.15,15368.305,20277.781,0,0,0,21112.082,24288.443,23057.75,22163.96,21097.04,23168.615
3439,433.1680127,2.9778569,6358.875,7334.041,6204.783,7635.735,8815.15,8020.3643,7548.3867,7465.8257,6284.4497,6680.118,10836.809,5377.0215,9552.052,15956.154,18878.107,15915.723,18941.047,11324.853,11460.126,16748.12,13331.294,13322.331,14020.419,7173.9697,6079.748,10099.363,10714.658,15187.804,5956.1274,11171.309,11299.474,9760.716,7424.166,12345.0205,11546.4795,7286.1104,0,0,0,9762.127,11034.266,12793.917,10282.892,10730.547,13061.199
6303,433.3504624,4.3206916,25459.436,21979.676,24112.709,25579.312,25854.416,29095.092,28547.201,21612.557,25861.053,21678.752,43408.895,27350.291,85988.18,104850.91,116916.234,101082.42,82045.83,80288.984,111345.12,92868.086,99097.22,77361.555,87377.93,17410.023,26375.414,22439.227,19078.11,119384.68,20378.793,19333.09,21766.746,17655.748,22723.428,18696.219,22464.793,21274.633,0,0,0,60414.992,62471.344,61050.785,57205.246,53845.547,56354.242
1587,433.9782776,1.1288745,34288.508,34847.836,34231.293,35499.402,32400.637,33221.906,36300.81,34832.74,36283.418,38046.79,33810.16,32762.875,32114.137,32913.477,32840.86,36162.59,33496.434,33190.676,33305.332,36045.098,32158.408,34078.484,31971.594,34565.246,35221.71,34667.895,33820.266,35028.055,33815.46,34154.96,33609,32820.63,34950.547,34862.598,34928.426,34222.8,0,0,0,33388.44,35573.93,32307.12,36030.027,35850.266,32914.04
1629,434.1655304,1.1459572,1812.7561,3157.0435,1643.0659,4808.7476,2790.81,1513.5381,2844.9395,1853,4067.6995,2845.3923,5653.9165,3349.0364,4689.0015,11597.01,13529.683,16084.312,18290.793,6831.128,6591.5474,16938.107,13971.195,15129.308,22695.176,5342.637,3056.2222,5694.145,4078.6138,20527.424,3480.3418,3699.3296,5531.2246,3961.935,3643.1533,5307.1665,3633.1282,4619.828,0,0,0,8114.198,7118.9385,7827.489,6177.138,8005.424,6228.3296
7397,434.1983293,4.8974466,1410.0438,1307.8911,1713.0225,2337.1138,0,2321.5916,1287.5005,1767.1312,1222.6667,1643.7009,1860.0168,1901.848,5750.1685,2414.572,9644.857,1819.5723,1352.5577,1968.6359,2054.7532,3257.4304,2867.194,1564.838,3331.7512,1521.1342,1276.1323,1738.1372,1560.9471,4920.614,2040.5208,2132.3909,1665.5018,1655.0762,2353.0164,1801.0273,1900.7615,1767.9955,0,0,0,1728.9807,2216.2988,2204.9365,2146.65,1916.0781,1666.3953
5486,434.2019973,3.9192324,53700.86,45146.363,33558.03,59791.652,46583.38,47925.355,41357.645,45661.207,26799.934,31989.836,39216.51,31249.336,112565.375,185680.75,173944.86,150926.08,163280.06,155924.05,104700.88,184377.16,96474.36,115029.04,130914.04,28652.887,44558.33,49551.39,41429.99,146689.53,32357.213,53099.297,33742.848,36538.73,28505.064,49859.28,38580.637,34931.66,0,0,0,81543.516,75455.52,71954.2,76880.93,82414.33,84460.51
7014,434.3635119,4.592898,6072.6157,3471.7007,2949.3464,4786.9204,2605.9756,4533.1943,3034.3635,3364.7874,4185.9863,3994.1704,4022.8064,3746.5964,8590.813,13478.639,12965.751,13904.401,16004.844,12790.157,17859.451,12567.329,14189.247,11154.684,15457.59,3790.9417,17282.377,3090.1833,0,15300.97,1982.0371,0,3208.7622,9350.545,3602.462,3614.7239,3034.2717,2905.8208,0,0,0,8926.055,9679.136,6759.3804,7461.4756,7661.983,7752.167
6091,435.1273196,4.2183914,21080.826,14201.928,18660.848,8658.489,12924.07,19488.607,14379.194,12617.603,9466.335,19842.562,10353.1,12960.641,4311.0117,2446.3108,3399.8586,1519.6818,2013.5258,1551.9702,1443.2928,2471.7866,1264.5356,3027.7551,1803.7052,5933.376,17975.006,14086.79,11593.921,1795.1499,14147.406,18656.137,12456.46,11542.638,5676.6924,10072.439,11305.211,13115.28,0,0,0,7968.298,6375.0215,8127.7354,7049.3564,6257.239,6553.9155
7543,435.1283478,4.9708576,83099.836,35717.508,33874.605,25926.797,30431.045,69505.91,30399.807,22421.916,18444.234,57879.19,23101.846,20148.11,19065.758,10497.015,15767.777,4431.0425,3623.3923,11207.228,8366.428,3681.0132,8837.062,3606.1626,3125.9712,4329.6416,17887.734,11009.006,15542.334,5329.787,11353.895,27601.285,5341.227,9148.949,3750.3718,5649.25,71176.9,6751.5986,0,0,0,15862.483,20738.145,17748.057,18120.68,17515.438,18368.344
7058,435.1284212,4.640707,7944.0312,10472.322,7498.923,6344.227,11403.334,12710.269,10004.918,7163.071,4923.7207,8015.2446,7453.237,5373.6123,18673.367,9335.77,10488.486,6718.578,7716.0337,17889.236,16520.188,4308.299,13853.666,7404.42,6114.7534,5247.536,7429.166,10332.267,12991.071,5961.367,10761.653,16359.232,7757.24,13187.074,4801.934,6381.2056,13053.778,4412.103,0,0,0,7229.8833,7681.2373,6384.623,5883.486,7598.8936,5579.1426
4526,435.1836434,3.460563,13866.125,16949.049,18074.305,22374.8,39462.79,19819.844,22292.535,27977.158,18943.299,20453.645,29658.947,20580.246,40452.145,68082.68,70388.71,107124.02,46978.89,48248.46,70031.125,61709.395,67576.19,66675.414,82713.52,18124.232,14894.209,26934.543,19934.451,105571.664,16375.205,20952.422,19481.977,24270.617,22737.041,34140.13,21971.643,16746.861,0,0,0,40270.96,46219.023,51243.438,44946.934,47505.95,51563.797
8152,435.273954,5.107582,11764.615,8263.123,7234.3984,9615.191,6739.6475,8414.858,7268.2944,8479.511,10825.814,9816.765,11021.802,9080.015,15943.255,18308.295,19392.02,21759.295,17066.885,22494.545,19804.81,17518.744,20346.27,15509.629,15364.195,4575.959,4782.2363,3732.2415,0,23584.02,1860.7267,1169.4893,3334.2217,4485.07,4189.5366,4428.6997,4438.1025,3514.9138,0,0,0,15577.309,17340.158,13860.442,17561.615,13144.219,15341.789
4662,436.1846997,3.4891677,2228.575,3523.4739,4256.0796,4210.4443,8346.032,3658.5618,5848.225,7305.0166,4368.133,4757.5566,5164.989,4602.4976,96858.72,52852.125,94225.93,49867.83,37261.254,67367.984,28026.016,57075.176,81512.1,95310.86,108018.43,2896.1355,3436.7258,4509.6885,5435.3594,98034.66,2650.3467,6053.0493,4132.1616,4174.4688,4614.971,7936.1904,6933.586,3253.6614,0,0,0,32895.47,35085.758,30471.39,32446.236,27393.24,26876.846
6773,436.2175606,4.5429745,11227.997,5189.7217,8711.588,7284.4287,5319.681,8446,5503.573,9337.762,8499.466,6735.21,7136.769,7655.1514,21920.67,16193.351,25835.459,27617.805,11810.683,17521.021,29442.904,15998.302,23866.857,16931.234,18967.932,2569.587,3770.4727,5318.955,3436.1138,21763.38,6550.1123,4122.051,3373.845,4081.479,5365.9355,4956.006,3685.3042,6711.318,0,0,0,11262.082,10485.212,11150.62,13106.184,9478.661,10062.112
8267,436.7540209,5.1176367,10469.693,6198.0356,5391.597,6000.8223,6568.4404,7276.1494,6894.344,7074.035,5760.4126,7169.9453,6841.493,7562.286,9705.696,9772.457,8442.531,10439.037,9722.266,9929.738,8691.263,9578.309,10748.278,8370.277,7709.0425,1115.0092,2184.9075,1100.4749,1634.1495,10045.105,1034.9158,2101.421,1948.2294,1138.5956,0,1135.1614,1993.576,0,0,0,0,9330.6,7708.8335,8063.3574,9377.376,9567.828,7310.1963
1608,436.9850254,1.135431,19606.402,19381.012,20009.984,20597.57,19547.953,19811.959,20836.848,20918.441,21387.398,19989.4,21411.14,20744.479,18362.12,19795.43,17100.57,21645.664,20635.162,18959.814,19614.707,19015.676,19160.309,18766.77,17122.703,21656.658,21161.846,19729.105,18335.13,17435.885,20185.004,18941.305,19407.32,19291.547,20621.355,20523.89,20270.195,21083.092,0,0,0,18360.338,21269.037,21616.684,22899.135,19644.89,20228.215
3325,438.2210563,2.9080935,1932.5516,3153.8208,2346.973,6360.8013,3772.571,3100.6533,2012.5275,2589.44,4903.163,3118.531,2935.9731,3491.6667,6126.528,40369.133,22187.88,20874.092,34096.28,23545.93,16852.658,22267.965,14757.824,18406.988,17336.71,1971.612,1455.2334,1245.7784,2511.9597,23337.41,1160.5841,0,2090.08,1776.0416,2267.7793,2961.7234,1719.0925,1381.7701,0,0,0,7381.348,10148.179,10268.679,8810.436,11344.163,9860.072
4288,438.2332516,3.3449514,16166.469,24513.43,11973.133,21208.225,24360.713,14996.434,12689.456,12496.908,20522.967,18106.322,13918.046,25142.035,35849.113,132239.72,115886.12,57678.105,96388.4,101241.25,41119.508,107288.42,46196.766,57399.78,53714.918,28885.924,21548.602,25068.709,31857.482,95191.96,22518.799,19515.53,16182.501,17912.78,20740.986,34261.19,18077.674,22536.178,0,0,0,54029.41,46576.414,46138.723,51895.5,47942.34,45492.605
1615,438.9806769,1.1398004,245406.58,247502.36,248021.86,251012.48,242763.92,246915.4,245313.6,241398.36,312280.06,235115.61,243961.97,246064.56,237943.34,239614.25,226839.75,248990.31,247085.81,241632.77,240700.62,238714.48,226326.25,241717.98,221741.36,250967.47,256597.47,245719.6,246943.95,225287.73,248597.52,245680.73,244918.27,243552.98,245488.17,245382.58,235655.53,251363.27,0,0,0,246761.3,235811.92,244226.83,235384,238988.62,235800.53
5484,439.1574142,3.9190342,80090.31,54016.18,51897.484,73151.32,53716.688,60678.527,59297.55,70640.19,49386.957,56098.367,57977.418,47565.312,113963.95,145829.06,142869.88,139315.38,146262.48,114703.73,113458.914,117202.9,109211.84,126100.484,125736.086,42043.79,62534.42,50202.723,51126.2,136640.58,38207.3,56134.266,42769.598,48838.55,41199.47,55765.875,55058.18,39231.094,0,0,0,81122.1,95406.86,99489.3,96795.58,92926.414,97999.28
5480,439.1714601,3.9182398,11729.214,6159.3804,7553.422,9355.76,7688.261,7310.0405,8930.102,9472.279,7175.9814,7174.455,7499.152,5351.922,14609.718,19861.605,16161.389,17906.562,16319.458,14813.399,15844.267,15335.126,13366.186,14683.955,15956.198,6606.6353,7468.7944,7478.072,7356.8257,19553.451,5022.5757,9212.609,5312.24,6969.4834,6164.6235,8106.5107,6699.8013,4378.5527,0,0,0,9206.274,12327.634,12739.889,12599.925,12160.773,12978.013
8199,439.196007,5.1140795,8180.3267,12146.716,9428.962,12180.337,7197.003,8516.596,9578.46,16102.642,12527.55,11523.104,15587.829,12469.221,9743.02,10992.457,8130.3047,5247.783,3987.0618,4815.6294,6665.167,5336.815,5885.3975,6309.676,4514.8574,21156.47,26119.477,33463,14100.64,5509.4116,32992.867,17061.053,39605.957,28263.553,25789.744,17750.809,35004.19,23105.125,0,0,0,8263.549,11003.281,8945.11,10361.91,9393.049,10916.283
4087,439.2370678,3.2784054,21590.035,29891.14,25025.281,23103.541,16327.557,27684.979,23432.174,27817.158,14404.983,17365.111,27883.252,22359.312,30278.463,31253.568,65740.28,24019.07,26717.723,26066.633,19674.064,24265.35,31278.926,21375.787,21043.51,7509.1587,13880.927,8723.135,22002.422,33554.64,12956.654,7809.1235,17643.658,8178.223,12969.111,18504.242,13288.845,6845.071,0,0,0,19412,25530.29,22781.385,20600.129,20727.42,24049.943
1621,439.9834559,1.1370198,47235.91,42030.96,42671.496,45294.6,42863.62,43395.504,47432.98,45200.582,48875.07,42322.45,47553.016,44297.062,42548.727,40965.883,38088.715,43678.766,48451.79,42535.473,41950.2,44261.527,39380.547,40148.27,38069.098,42620.684,46316.934,43206.777,44574.473,35768.42,44758.832,46130,45222.76,40961.17,44113.74,42714.324,45942.355,45880.344,0,0,0,44513.473,43562.53,43902.06,44150.473,38761.965,41712.203
8541,440.2639226,5.2793207,1357.342,1171.6449,1505.5354,0,0,1137.645,0,0,0,1358.5555,0,1005.77783,10533.261,17573.746,14166.169,13551.552,17058.457,18862.31,28004.086,30317.486,20880.332,17154.291,17684.34,0,0,0,0,22407.004,0,0,0,0,0,1209.1636,0,0,0,0,0,11062.008,7597.326,7786.2485,7208.444,7938.029,9295.884
4623,441.1156197,3.5070467,34823.984,28946.596,19642.092,27773.695,32460.975,23563.572,25952.408,31139.441,24852.49,33626.727,25459.814,24280.832,59600.31,98809.37,99673.18,78547.805,90242.65,77154.82,56082.945,78571.18,67621.26,64651.777,68330.2,29015.096,28897.428,23215.73,21755.818,82111.91,22263.516,23469.521,21104.691,23860.336,23811.64,34225.355,29445.174,25615.441,0,0,0,47778.4,51738.33,53578.305,49251.066,55231.4,50650.176
4665,441.1334454,3.515388,4536.928,4302.8013,3097.2222,3607.8098,4201.478,3053.5464,3670.717,4759.01,4057.896,4455.0435,2808.615,2626.1653,158268.73,86037.04,140742.3,81981.195,62775.953,93307.9,56092.617,85458.36,167250.75,159329.84,150709.67,3884.0671,3706.557,2560.4636,3391.4558,136069.67,2621.5767,3255.0745,3796.1584,4176.58,3528.8113,4273.774,4017.2336,2712.5977,0,0,0,55879.254,60381.008,67158.734,63525.273,65877.44,62102.777
3652,441.1364325,3.0964103,0,1043.0476,1204.9,0,0,1055.1482,1081.4277,0,1010.37256,1111.8688,1010.4881,0,25801.863,9406.675,24477.852,6820.765,20267.762,15189.741,15566.261,20596.084,49868.938,15871.395,22761.45,0,0,0,0,18943.172,0,0,1772.2242,1415.6324,1452.5828,1152.431,0,0,0,0,0,11861.021,15198.551,12128.667,10733.869,12320.925,13136.861
8534,441.1728468,5.2706113,2142.5952,2622.033,3271.5671,2931.628,2344.6052,3896.04,1760.1277,1901.4949,2151.4448,1793.288,3114.8313,2482.7258,26359.008,25960.422,37088.21,23958.305,18805.564,35793.31,28418.535,33717.004,28176.092,33282.797,21102.959,2068.0388,1723.8203,3709.5344,1582.9191,28354.826,3980.193,2259.539,2006.447,1524.8164,1569.3712,3285.4377,1226.7057,2928.4045,0,0,0,14086.255,10327.204,11051,11659.047,7874.46,9878.581
6190,442.1804771,4.2620916,6846.91,4411.5947,6537.578,5201.048,8090.375,8887.013,7081.3755,4468.329,5478.135,6591.165,7210.3604,8144.4023,21848.615,21516.13,26563.639,31262.104,17768.215,18004.291,19775.67,18695.186,25979.432,18130.186,23280.463,16666.174,26522.67,21370.055,26622.467,20665.37,23713.832,25986.68,24149.068,26691.22,26801.135,21943.076,24473.299,26246.549,0,0,0,19818.287,16297.903,19745.262,18349.623,21294.201,18154.006
5725,442.2048,4.0557027,73127.11,134612.98,60369.152,117336.08,152781.9,72153.87,56001.023,80975.6,129058.76,121810.99,72930.26,115162.805,316914.16,664311.44,513739.7,397107.66,514611.6,516367.06,337991.78,448048.25,320887.22,369229.25,369216.56,112352.77,81716.21,87350.05,97684.79,485643.78,74691.3,57221.04,62409.37,80282.72,106308.914,117216.08,68884.36,88618.78,0,0,0,258087.8,258646.05,260150.62,265389.88,261742.11,251465.84
5385,442.2188599,3.8711603,4673.722,6620.5693,3489.247,4903.003,7057.402,4660.6265,3808.642,5337.9927,4576.5776,4583.0977,4140.0547,6468.8413,17095.79,28507.883,25734.068,24925.82,25003.291,23615.496,22155.064,28038.307,14513.018,23256.453,20117.795,5930.3896,5424.127,5178.4795,6240.2075,26282.262,4314.64,3985.1506,5090.759,6345.0024,4597.632,7682.912,5315.56,6537.208,0,0,0,16760.719,17261.21,15812.208,16467.242,14937.76,16648.865
5704,442.2471281,4.0557013,3319.84,6309.163,2934.6199,5880.821,7075.7134,3567.3733,2494.2803,3776.331,6309.8945,5427.935,4004.0864,5418.19,14470.339,34502.996,25820.543,19635.084,26154.549,25941.574,15677.183,23362.15,14249.865,18124.113,18141.326,5082.2256,3855.0435,4114.237,4238.64,24766.178,3570.3164,2591.306,3057.1416,3686.3267,4853.0405,5564.1855,3116.534,4214.529,0,0,0,13145.834,13918.405,13347.334,14505.595,12779.425,13703.241
9499,442.3373058,6.4007955,34917.938,31454.19,33799.79,27440.684,34701.92,30388.287,36405.297,43775.42,24989.498,40957.066,30164.781,33293.574,32596.197,34573.586,37026.68,26359.057,26967.979,33476.715,30074.998,30756.066,42929.652,36346.03,37692.684,34536.6,31737.566,32298.316,44753.562,45803.355,27986.734,28045.344,42827.598,41903.574,40115.43,32566.45,42153.68,31511.66,25756.252,24644.418,23038.5,30547.275,40804.766,27642.67,35701.84,41362.113,43143.188
2893,443.1159606,2.6314251,5870.6885,8343.8,7312.801,9415.204,16716.527,10917.301,9163.176,11179.215,10100.452,10462.054,11934.324,12721.933,23930.965,18134.568,27641.984,30310.756,16163.104,25248.541,27012.877,22062.89,21370.6,28350.408,29323.809,12608.121,6107.5483,9838.461,12760.155,27107.328,12026.582,12199.139,16198.396,16467.258,12491.739,13498.473,11566.536,9608.557,0,0,0,17450.668,19895.227,16760.475,16262.664,18500.748,20084.28
2666,443.1594212,2.5237596,12780.971,13322.024,12935.127,15880.028,13477.099,17167.902,17037.836,13787.718,15344.941,13117.168,18633.467,16104.823,25891.459,27013.26,34635.15,30391.09,24458.74,25275.29,27905.805,25414.36,30780.754,23213.945,33245.008,15386.898,18858.42,27157.047,24385.367,31927.475,22315.863,23925.12,25962.127,24741.37,21910.514,21920.61,21608.885,22461.238,0,0,0,23554.7,21683.242,26177.291,23577.523,23296.938,23543.465
7151,443.2711744,4.708714,0,1148.9036,0,0,0,1366.3667,0,0,0,0,0,0,2649.5562,1360.9417,2474.0015,1792.4353,0,1463.4387,13292.44,15586.002,3134.9924,1427.1688,2284.4849,0,0,0,0,10185.214,0,0,0,1164.8153,0,0,0,0,0,0,0,2048.7551,2316.7793,2545.1738,2368.3357,2699.1821,2719.1704
