row ID,row m/z,row retention time,HATS_402_041.mzML Peak height,HATS_403_037.mzML Peak height,HATS_401_022.mzML Peak height,HATS_404_040.mzML Peak height,HATS_406_055.mzML Peak height,HATS_407_059.mzML Peak height,HATS_408_043.mzML Peak height,HATS_409_056.mzML Peak height,HATS_405_025.mzML Peak height,HATS_411_044.mzML Peak height,HATS_410_018.mzML Peak height,HATS_412_019.mzML Peak height,LA2213_605_017.mzML Peak height,LA2213_602_035.mzML Peak height,LA2213_603_045.mzML Peak height,LA2213_607_032.mzML Peak height,LA2213_604_016.mzML Peak height,LA2213_601_051.mzML Peak height,LA2213_606_033.mzML Peak height,LA2213_609_058.mzML Peak height,LA2213_608_024.mzML Peak height,LA2213_612_046.mzML Peak height,OH8243_801_036.mzML Peak height,LA2213_610_050.mzML Peak height,OH8243_804_029.mzML Peak height,OH8243_802_026.mzML Peak height,OH8243_803_030.mzML Peak height,LA2213_611_061.mzML Peak height,OH8243_807_053.mzML Peak height,OH8243_805_057.mzML Peak height,OH8243_808_038.mzML Peak height,OH8243_806_027.mzML Peak height,PB_01_005.mzML Peak height,PB_02_006.mzML Peak height,OH8243_810_049.mzML Peak height,OH8243_809_063.mzML Peak height,PB_03_007.mzML Peak height,OH8243_811_028.mzML Peak height,OH8243_812_060.mzML Peak height,QC_02_031.mzML Peak height,QC_03_039.mzML Peak height,QC_04_047.mzML Peak height,QC_01_023.mzML Peak height,QC_06_062.mzML Peak height,QC_05_054.mzML Peak height,
4648,361.0892403131941,3.6095457,4259.35,6556.622,3511.685,5234.791,3135.3105,3153.074,6715.2676,3060.4695,3792.01,3502.5132,3693.3264,2306.5,6887.266,12796.215,3857.4333,7738.692,9065.533,6216.5376,4499.978,7541.962,3740.0002,5727.2715,5864.6367,2876.7883,2889.6865,2630.1304,2680.68,3855.552,2151.8867,3708.4238,1615.2418,1878.4445,0,0,5992.2056,2208.6853,0,2460.827,2678.8845,7352.0024,4870.1123,6456.877,4215.05,6072.0693,4097.1387,
3456,361.08956629362234,3.0653293,1962.7709,2082.2195,1889.0361,1654.2959,1680.6046,1271.4529,2042.7305,1774.4884,2054.685,1779.5457,2622.3062,2883.9854,6126.2314,6460.1904,5765.671,5058.0005,6267.275,5163.306,5542.947,5207.7114,4290.3955,3221.3828,1017.7984,5536.6333,1245.2152,1440.8489,1149.7858,4393.439,1044.903,1309.0011,1382.1979,0,0,0,1018.962,1316.58,0,0,1123.5698,3596.9512,3459.4412,3796.5623,3310.5134,5069.006,3442.4526,
1106,361.0922200429838,0.8108432,3179.5237,2969.629,2393.1838,3020.4692,3428.2249,2727.9602,2599.881,3153.113,3476.1614,2842.2256,4191.531,3477.4832,5082.397,6993.824,6349.2617,6867.437,6313.372,8477.826,7601.0195,7117.54,9150.523,7574.4287,1582.1204,7861.89,2712.004,2518.1594,2967.9153,7252.3296,2643.3108,2082.279,2899.642,2406.0002,0,0,2353.375,3083.7432,0,2758.005,2257.76,4639.7856,4090.2405,4540.7417,4062.0193,4825.2544,3918.4749,
2876,361.1008712590678,2.6711528,2495.8574,3775.5054,2266.699,2991.45,4466.018,2854.1738,2439.5562,2950.382,3316.1404,3971.7979,3540.588,2680.8794,1962.3446,2874.7046,3410.7197,2129.59,3781.2524,4355.161,3451.6882,3192.0469,2557.115,2860.4546,1310.8555,2628.6257,1553.5682,2782.1726,1830.2554,5061.8047,1502.2672,3580.0322,2726.2217,1466.0035,0,0,1242.3966,2305.7456,0,1967.9873,2078.9863,2444.1902,2595.6375,4054.801,2930.7683,2422.6118,2688.6658,
3045,361.1105244453127,2.831061,5397.5996,6671.6626,7412.3276,6930.845,8006.446,12983.256,7055.4326,4757.9907,7627.2695,7699.2803,8425.16,6880.4453,3206.0632,3478.1833,2858.1973,2507.0178,4003.8386,4372.1787,4018.9985,5029.105,6848.62,5362.454,7603.9424,6096.7764,8230.334,7846.7817,5704.369,6124.147,5353.037,10124.902,6197.5073,5771.3965,0,0,5157.3184,7454.3486,0,5229.9434,6293.6353,4587.1206,5088.316,5314.3887,7586.868,7214.037,5584.6504,
5141,361.14684077431514,3.8769212,4798.245,4149.4985,4301.0806,3336.395,3382.3945,3478.9324,3810.784,4087.7268,3559.065,4220.261,4083.4817,3276.8855,4385.5806,5983.04,4449.9272,5228.7837,6201.507,6460.0093,4015.5898,5298.037,5522.743,4619.664,4158.2524,5408.8403,6665.0737,6216.6274,5974.0005,5043.8374,6585.978,4783.633,5738.692,5952.9688,0,0,5345.248,6003.1895,0,5719.8135,6613.4863,4079.3618,4244.598,4083.8271,5443.115,4888.423,5151.418,
568,361.1804814467406,0.6617427,6648.473,7311.3545,6328.8047,4054.0718,4286.0093,7256.027,3972.8293,8013.2163,6000.72,4187.301,7403.8984,7014.6587,1334.7352,1523.78,1742.1049,1336.8767,1135.6616,1684.1666,1675.1028,1214.5042,1168.1681,0,6382.22,1212.6663,4252.681,5328.7964,4205.7246,1138.0488,3633.294,4327.4106,3651.8894,3742.0698,0,0,3886.6362,5116.9307,0,5249.2446,5268.7446,2646.0496,2457.6921,3104.9219,3572.3179,4702.7227,2529.7449,
2441,361.19929940814086,2.4422977,6783.1313,7064.337,8148.7627,8322.856,6658.2476,8455.524,5051.225,8719.443,5818.044,9285.508,9370.067,5501.4473,1074.5658,0,0,0,0,1079.8806,0,0,2003.7314,1840.1664,4572.031,1219.5314,3072.0908,3309.1113,2997.1875,1226.6666,3488.3667,3198.2905,4873.382,3446.1775,0,0,3757.681,3089.048,0,3832.0254,4933.562,3857.0269,3113.2659,3508.0535,3044.3953,4372.4053,3250.1523,
1312,361.2193481909057,1.0430588,4011.209,3683.676,5900.5024,4635.576,4154.243,6077.9272,3894.0,6509.5586,4341.378,4167.5483,5333.3223,4406.87,2552.3347,3799.7007,2972.0002,1759.99,2534.5178,3118.9338,2172.4084,2998.1199,1488.8567,2540.1833,4615.2197,2242.3513,5515.752,3306.1467,4992.4307,3042.5618,5299.912,3308.8228,3318.1035,5511.063,0,0,4019.6262,2751.4692,0,3260.7869,3801.6267,3633.0518,4361.7153,4645.2617,4388.226,3866.5266,4395.804,
2865,361.24437035762514,2.6694531,2735.3064,3907.2124,5358.358,3648.9526,2716.494,3283.1519,3413.845,3042.9475,2104.7554,4365.441,3439.68,4077.7583,0,0,1497.4031,0,1018.1459,1188.278,0,0,0,1322.7422,2018.6703,0,1411.6735,1156.2742,0,0,1109.7655,2193.5645,2251.386,1059.3855,0,0,2433.0208,1675.654,0,1706.482,3550.828,1538.4045,1586.5027,1339.8938,2254.0308,1798.1158,2189.0833,
2315,361.2445393180225,2.3475828,3285.494,3557.1084,9136.77,4502.684,3355.6663,4035.6567,3312.9214,5412.087,3461.0332,5127.1,4062.9412,3864.4453,0,1092.0508,1117.1558,1401.7534,1859.9379,1521.4447,0,0,0,0,2585.2175,0,3513.3784,1856.3271,1509.0999,0,1872.369,1727.9503,3527.5383,2576.8523,0,0,2572.0444,2672.4102,0,3297.0642,3991.1611,2422.3752,3106.1128,2307.7302,2464.5974,3785.2378,2844.6543,
1356,362.0104502853405,1.0651088,4331.72,6084.151,3162.1123,5172.3086,5739.18,4007.026,2002.8145,4992.935,4538.588,3898.9487,5397.399,3150.1528,6068.9053,6630.5273,6750.596,7233.2456,7203.5815,3701.769,6433.0425,8234.576,6676.6187,6068.7812,2250.6536,6882.237,2698.789,4286.7827,2096.0,6042.81,2414.3193,3636.0845,3464.6255,3341.094,0,0,3969.8672,2105.168,0,3167.029,2691.343,4644.444,5202.001,6414.077,5205.85,5041.0005,4202.5005,
903,362.0149974296711,0.7057595,11571.91,11297.626,14688.226,11882.284,14912.575,11263.837,12843.037,13782.513,15461.621,17060.18,16913.18,13523.209,5967.197,2767.941,7611.3745,10045.941,7252.68,7027.2563,6635.79,7016.205,6381.363,6806.026,11418.443,8172.0684,12075.319,7888.5874,12618.467,8766.135,13656.464,17779.12,16504.408,15942.079,0,0,15538.407,13130.117,0,17275.41,15282.36,9234.119,11263.84,9367.853,12424.001,10219.496,9039.824,
1073,362.05671861251056,0.7828353,11408.616,11150.012,8114.0005,11759.469,12114.758,9482.064,11395.666,10649.654,15875.197,12128.697,13843.889,9382.83,15150.118,15108.761,21809.926,22593.316,22803.473,22851.871,24932.078,20316.193,24961.164,23858.26,5625.113,22909.943,10174.513,6536.5073,8082.231,23151.533,9743.126,9593.995,10844.533,8514.149,0,0,6222.578,9929.119,0,8799.36,9498.488,14863.022,14362.008,13893.553,15586.967,13911.889,14046.086,
1107,362.0567825285537,0.81441945,9448.8,9613.039,7839.022,11759.469,9494.155,9289.822,8825.479,9778.066,11256.919,12128.697,11301.135,8905.061,15150.118,15108.761,21809.926,22593.316,22803.473,22851.871,24932.078,20316.193,24961.164,23858.26,5625.113,22909.943,10174.513,6536.5073,8082.231,23151.533,8339.45,9033.56,8133.7314,8514.149,0,0,6222.578,8961.358,0,8444.74,9498.488,14863.022,14362.008,13893.553,15586.967,13911.889,14046.086,
3060,362.0760465136434,2.8267722,0,0,0,0,0,0,0,0,0,0,0,0,7998.989,4363.2837,7127.104,10286.663,9563.559,7153.2344,4481.36,6979.537,5204.7417,4824.186,0,4879.9307,0,0,0,5956.8794,0,0,0,0,0,0,0,0,0,0,0,2314.6401,2341.113,3128.598,2564.8228,2460.0037,1951.2546,
1723,362.08473553267135,1.4341915,6339.9004,5622.7085,6857.6797,6549.6333,5631.465,7529.7363,6438.0767,6591.1904,5401.038,8717.908,8769.298,8462.917,43177.85,23452.477,42963.414,39913.12,39724.117,42778.184,43410.6,29405.754,37283.652,35820.414,5463.6045,32634.719,7380.3877,6616.0576,7984.1475,47758.645,8349.364,10020.991,6983.041,5439.495,0,0,6022.1157,5434.226,0,10427.733,7575.245,20256.398,20744.986,22058.688,19383.455,21797.273,19920.201,
2061,362.0860693124399,2.2728736,11546.429,11734.082,17751.2,14064.463,16684.902,15960.955,18391.984,16557.61,13749.174,19421.969,23209.297,17307.139,16506.953,11359.798,16689.943,14949.375,15744.406,16670.006,14276.634,10425.81,13699.95,13946.344,16567.756,12967.067,20490.719,14259.746,20108.76,17542.59,17593.336,18952.549,21447.582,20572.281,0,0,18725.049,17874.88,0,18400.668,19021.87,15975.226,15553.541,15360.085,15534.547,16045.134,16357.647,
1719,362.0973839485852,1.4299502,1037.8813,0,1454.2487,1035.6115,1288.3657,1210.593,1228.1237,0,0,1155.2761,1261.0677,1395.6078,5293.6704,2779.7625,5957.441,5628.0,4588.6035,5556.4927,5009.6064,3315.087,4292.2344,4668.4443,1165.6946,3644.899,1149.4025,0,1306.1222,6009.81,1666.2903,1404.3757,1134.4288,1056.015,0,0,0,1239.2468,0,1074.2582,0,3073.602,2799.9026,2639.5557,2479.846,2903.1802,3157.4392,
868,362.0976883835061,0.6964218,2122.2092,4145.8345,8200.764,3102.1946,2409.691,3289.4348,2938.1504,4513.336,4387.326,4829.6724,3319.7695,8040.777,18341.383,23945.107,16311.901,11212.749,16832.475,10757.42,15870.471,7121.8467,13949.011,11391.111,7268.931,12799.776,1956.9177,7894.1494,4250.105,15808.543,2781.9846,1413.4954,2709.5723,1981.9167,0,0,4813.8447,2978.7744,0,2726.5452,2393.0168,10851.984,12932.153,10573.856,11798.756,9158.993,11287.223,
3838,362.14454898018295,3.2488077,27002.844,38697.973,51987.188,52252.496,64540.773,46474.785,48517.2,45951.47,46822.74,64688.035,83576.75,44955.176,41576.832,31567.543,55905.664,56179.78,73842.195,89721.52,118187.96,111991.2,67858.05,148017.05,52269.31,85385.3,68301.31,39465.445,80071.58,136831.77,73420.16,72610.07,99234.555,67023.51,0,0,62541.945,97940.16,0,67443.62,62899.746,78201.8,67469.61,66498.71,73050.17,67281.25,66567.66,
3524,362.1445751934305,3.101613,23684.543,40708.594,58725.156,37947.28,49811.246,45627.43,48097.105,45799.12,45652.56,54745.68,71404.125,47189.08,70122.27,72070.5,122102.3,87454.19,116040.46,147120.38,122168.92,109948.33,58175.08,118973.164,50658.23,97848.67,44737.375,26493.664,50796.207,119066.24,52062.9,48421.344,51038.004,40604.234,0,0,62053.91,44152.01,0,45922.164,39065.387,64404.566,68882.125,74656.25,68875.3,68175.59,68885.664,
2648,362.1445958418605,2.5595155,1412.1614,1472.1045,3005.098,1657.8247,2046.935,2069.197,1580.4935,1706.0284,2506.817,2766.4587,2551.5737,2033.068,3812.7573,2421.1,3691.0583,4335.027,3267.672,5389.729,3734.792,4461.089,3830.844,4520.505,2246.6394,3887.3389,2005.2612,1256.6295,1614.2664,4282.0874,1790.9565,1104.2413,1906.4847,1600.4425,0,0,2211.6296,3157.7327,0,1610.9238,1493.924,3486.8584,3504.0474,3652.1375,3800.1086,2917.7544,2705.5242,
3839,362.1571817737228,3.2494037,3811.26,4612.551,6938.39,6735.0,7111.4287,6114.0674,6981.245,5520.678,6333.44,7604.7793,9663.201,6166.0254,5434.4707,4542.4023,8047.3633,7142.0767,9669.821,10976.019,13379.873,12130.114,8976.498,16724.473,6493.162,10109.88,8664.614,6032.0005,8944.617,14998.117,8217.625,9307.617,12965.835,8392.125,0,0,7567.3203,10169.338,0,9822.233,7486.616,10746.339,8476.443,9241.734,8599.531,7318.887,8185.0376,
3527,362.15729960181784,3.1022084,3239.517,4256.0166,6594.7163,4492.8276,7145.308,5636.1973,5955.2964,5762.982,6263.0684,7240.917,8599.529,6312.3486,7791.223,8336.092,10697.665,10951.557,14193.407,15273.301,14511.376,13271.018,6949.2246,13068.314,7395.006,10408.433,7056.7427,2602.0015,6254.8096,12335.369,6681.8574,6294.797,6180.054,4914.123,0,0,7875.096,6166.7188,0,6035.992,5040.212,7821.56,9326.254,9422.632,8186.5986,8394.558,8147.2847,
4576,362.1809266108873,3.587297,11258.447,7200.945,16727.074,11745.215,12820.922,11349.329,16742.305,10563.032,11131.308,11718.531,12649.2,13589.653,26012.162,30610.523,29471.03,18438.986,31426.836,40263.195,23369.826,26003.887,16307.664,28116.13,17405.486,21460.281,12204.772,6564.6514,16766.139,22263.215,12710.953,14404.062,12580.388,19125.783,0,0,16073.658,10895.549,0,10984.075,9619.288,19332.08,18664.172,19758.023,19584.496,16299.003,18779.213,
3787,362.18108553853216,3.2229824,8163.823,15375.4,20314.715,14934.024,17721.014,14447.918,26674.36,10199.396,13583.378,18344.69,13613.301,12288.8125,38408.23,30638.797,43204.965,28422.238,75780.14,49528.395,49173.293,60241.312,28947.604,86268.0,40505.848,50132.316,20626.256,11610.528,21807.52,52780.785,28904.652,25801.947,38189.7,24644.307,0,0,26056.43,23884.252,0,26227.496,22825.652,32031.465,30753.057,32417.393,31927.18,35940.098,29402.814,
3790,362.19303777075,3.2043116,2861.7598,3577.622,2849.302,2698.8794,2703.1816,1744.0039,4105.0312,4073.9092,2398.2354,3851.1382,3634.6504,3953.6052,5385.921,3912.8635,5510.556,4469.9434,9849.014,6545.222,6178.1304,6894.974,4030.3152,10858.021,4852.058,6472.248,3570.8164,2619.7117,3042.514,7900.7695,3679.3674,3222.209,5071.453,3395.4639,0,0,3406.9004,4163.8823,0,3562.957,2883.0002,4305.611,3740.4712,4921.188,4424.3506,3425.9878,5608.61,
5375,362.2081731746445,4.02203,8178.144,12018.145,11433.031,8485.154,9167.157,8166.1084,9183.92,8490.273,8427.906,11048.484,13694.412,11249.522,1640.4465,1077.1674,1222.2498,1143.9231,1120.25,1000.7264,1519.0089,0,3775.8782,1771.2197,9163.043,1722.2812,9228.0205,7947.778,7881.963,0,5809.056,6101.3916,11706.135,7786.0874,0,0,5591.144,7402.5815,0,9003.091,6812.583,6193.6265,6667.84,5325.04,6678.2427,6573.255,6419.8936,
4760,362.21095062170747,3.6962898,5508.1104,4552.239,4584.1953,4842.9653,3369.5432,5531.7495,5922.5615,3112.8647,7652.202,4905.537,5807.6743,3604.7961,1252.2473,0,0,0,1448.0227,0,0,1402.7783,1267.156,1193.1611,3566.2534,1494.7605,7736.2593,3295.2974,4197.193,1088.8895,3948.9446,3297.893,5892.1836,4493.469,0,0,4851.2646,4154.9824,0,3973.809,5336.6533,3117.52,3396.2344,3342.559,3068.4973,2876.8408,2925.8218,
4888,362.211966605973,3.7203772,5508.1104,4552.239,4584.1953,4842.9653,3369.5432,5531.7495,5922.5615,3817.7922,7652.202,4905.537,5807.6743,3604.7961,1252.2473,0,2039.2224,1243.0233,4200.787,1132.7885,4176.1772,2191.9658,2492.9956,2387.0227,3566.2534,1494.7605,7736.2593,3295.2974,4197.193,6527.1606,3948.9446,3672.1157,5892.1836,4493.469,0,0,4851.2646,4154.9824,0,3973.809,5336.6533,3117.52,3396.2344,3342.559,3068.4973,2876.8408,2925.8218,
9415,362.28997918278674,7.350227,6132.295,5483.076,7695.1562,6983.0776,5250.0933,4445.4473,2692.984,4326.2124,7033.459,4815.358,6711.5293,4730.7764,3959.0,3342.6528,2015.1167,5202.2544,4535.589,4436.667,12949.794,6123.781,12927.467,28158.29,4874.6006,33905.227,4133.922,3968.0312,3304.9607,23278.729,5549.027,7532.0024,6458.5415,4329.408,0,0,4610.9463,7308.7627,0,4382.1504,4710.649,8775.378,7089.912,7073.7285,7428.893,7223.5903,6776.066,
9420,362.30389782384486,7.35787,1845.2494,5687.344,1269.3416,1197.0549,1018.8405,4763.429,0,1091.0563,1110.251,2329.1392,1190.5258,1112.57,0,0,0,0,1126.7035,0,2107.2842,1007.72235,1439.221,4244.5557,0,5073.9717,0,0,0,3414.003,1070.059,1207.0428,1538.8572,0,0,0,0,1122.2997,0,0,1021.9452,1261.0588,1409.0002,1222.5825,1214.5,1421.8477,1408.8026,
1013,362.598903650875,0.69713557,0,1901.492,2216.3203,0,1192.8601,1167.0438,0,2025.4698,1116.4408,2239.0066,1096.2236,2224.9067,6904.7085,7836.7476,5595.1206,3873.6577,5628.3765,4762.2354,5936.5327,3124.5264,4040.9312,3423.2632,2570.7996,4253.681,1204.3724,1370.3508,1135.1409,5096.101,1515.3561,0,1012.47076,0,0,0,1610.8131,1378.4677,0,1242.602,1470.4294,3923.8198,4458.428,3074.6147,3650.7192,3385.099,2363.392,
7360,362.8243479849729,5.0129957,4960.7993,5181.482,3285.8853,4695.139,3953.5703,2739.1357,3786.058,4521.719,5840.8022,4053.3884,3240.9966,3457.5703,12490.766,11772.27,15142.66,13760.51,14509.681,16194.305,14651.186,15480.16,15572.852,14903.765,0,11842.761,0,2153.449,0,17587.438,0,0,0,0,0,0,0,0,0,0,0,8962.763,8695.901,6851.331,8551.557,8048.3867,9071.927,
1143,362.99902017023305,0.87023705,15050.723,14394.685,18719.428,15731.966,19667.637,16115.462,18124.291,12650.915,18684.252,24725.635,20491.13,14864.606,9518.117,7303.3794,9112.547,10362.904,9785.418,14030.68,11567.986,10822.993,6497.222,10645.577,15254.197,10616.745,19626.635,13478.321,20162.617,11197.568,22925.057,24795.799,26363.34,20532.19,0,0,18052.219,22900.623,0,24078.34,22206.627,14565.825,13911.657,18654.834,14690.561,13785.001,16225.436,
1091,363.0519669406463,0.78184,8109.978,7163.112,5109.167,4945.1865,8143.8765,6231.2134,5209.869,6564.299,7511.4814,7019.5596,10275.188,6137.3184,9424.872,11604.716,11960.815,13819.601,13344.207,13776.935,13846.807,13540.474,16071.338,14814.939,3622.5813,13518.956,6421.7075,5223.655,6202.5664,17268.332,5713.219,5483.7964,5137.694,6997.055,0,0,4209.212,8870.602,0,6172.1353,5480.983,8402.983,9964.709,10326.309,8402.762,7425.461,8299.122,
1029,363.0521387436061,0.72582257,8109.978,7163.112,5109.167,6038.167,5696.716,6231.2134,5209.869,6564.299,6148.0625,6285.1284,10275.188,5441.755,7595.061,8828.797,7593.8667,10513.564,9025.884,10364.294,9947.862,11796.04,12741.038,12586.385,2780.2266,11454.151,6421.7075,4120.907,6202.5664,8575.432,5713.219,5483.7964,5235.014,6997.055,0,0,4209.212,8870.602,0,6172.1353,5480.983,7078.226,6768.2344,6948.3125,6754.277,7425.461,8299.122,
550,363.06806330377003,0.67357814,3118.0554,2909.8481,2095.007,2443.9333,2712.1155,3546.5234,2010.1288,3574.756,2063.081,1940.3379,2632.2676,1940.16,5592.3184,26401.838,6905.253,5399.191,6192.09,13358.985,14776.975,7426.983,7029.9326,10152.046,1381.2683,8961.56,2200.8318,1893.2998,2283.5798,11143.967,1972.063,1871.2808,1577.4917,1853.6289,0,0,2534.6006,2389.6511,0,2091.3408,2362.2583,4226.617,2537.0225,3989.505,3805.8357,3682.4326,3360.0952,
2528,363.06881350527686,2.4931698,7034.208,9864.653,9955.07,9329.215,15165.319,8941.381,9215.545,8944.276,9840.357,10651.895,12245.509,10438.828,18889.709,17175.164,23949.943,22816.639,23474.818,24747.027,20853.87,20208.182,18599.66,24020.27,10491.761,17724.693,7269.9478,5728.1846,10864.98,24224.383,10798.072,15000.999,15586.435,11311.677,0,0,10293.161,7939.178,0,11643.553,11935.84,11091.069,13919.835,14916.345,15336.285,17096.418,13561.361,
1703,363.08790329712235,1.4271009,1736.4498,0,1901.3428,1837.0017,2178.8513,1776.1127,1076.444,1980.1646,1867.9691,1727.2405,1677.6449,2872.492,6241.0947,3171.6787,8154.9414,6844.3516,6497.076,6923.216,7386.3813,4054.266,5913.046,5585.0137,2174.487,5298.929,1409.1167,0,1484.717,8619.886,1050.3127,1981.2096,1466.7751,1452.9305,0,0,1414.6808,1136.2118,0,1863.6688,1398.5171,3227.686,3067.1177,3830.8074,3982.8223,3862.2969,4041.9783,
3279,363.09224521390155,2.9667342,4289.345,6612.737,11715.249,9700.168,9708.14,7072.446,5091.0234,3656.7573,6116.5615,11920.259,17120.674,7055.523,8943.625,11638.11,9376.894,10182.626,20996.14,16099.215,32592.41,18423.928,6083.22,27503.65,5683.317,9423.811,22901.314,10357.005,13837.313,31627.594,10563.034,14177.683,8776.95,8397.358,0,0,4856.959,16916.146,0,11062.059,10173.555,16272.6045,12974.126,14052.368,12787.52,12522.072,16388.803,
4118,363.10438225510416,3.3491223,4142.078,4231.1616,4862.7656,4012.9978,4011.01,4824.186,4270.421,2656.2688,3921.852,3072.9377,4035.3887,5011.1357,2496.5386,3147.3066,1362.2134,2279.9048,1418.9552,3477.0444,2098.3184,4006.9475,2538.536,2304.6836,2876.5112,1548.9617,6819.9175,4961.9263,6136.726,2615.0444,3402.8684,3516.4739,5259.4824,5856.332,0,0,4219.8545,4589.5044,0,4809.4814,5100.878,4489.862,3276.3184,3994.6895,3762.843,2547.4937,2953.3975,
694,363.1137282482442,0.68251866,4406.729,3548.4312,2222.48,4566.3755,3726.716,4442.109,2636.3462,5560.5737,3544.8887,2864.3616,5185.2505,4147.898,3105.96,7957.919,3360.5457,2187.1047,3281.0393,3348.8403,3121.012,3401.3008,2027.1685,3132.0935,3616.9587,3956.7085,3650.497,4350.5586,3027.7637,3845.0232,4121.633,4208.751,3264.5537,4950.1265,0,0,3935.7532,3551.3887,0,4316.01,5383.8906,2952.2659,4732.921,4132.7715,3096.028,4167.2427,4693.2505,
1912,363.12125363738755,1.9115607,1865.0494,1567.4513,2481.875,2969.5437,2102.3857,3241.7188,3889.3042,1479.5135,1732.8776,2780.5933,2452.238,2115.2896,4264.154,0,3368.75,1860.7526,2140.9673,4367.1187,4319.468,6545.2817,6819.9307,5667.314,3238.4285,8771.665,2721.8694,2219.6199,3451.198,3510.7664,4182.4004,2772.5164,3606.0007,4678.36,0,0,3093.9546,2848.7537,0,2717.5327,3598.4773,3091.0776,3719.4744,3811.5334,3786.8804,3086.7954,4262.268,
3515,363.1479370965734,3.1006205,4617.7256,7096.3896,10470.112,6262.472,10036.427,8887.785,10262.152,9703.346,6309.918,12127.121,15323.547,9959.278,13785.4795,15567.722,22508.074,14220.697,19959.852,24669.629,23711.865,20093.191,10343.814,19203.04,11161.388,18437.81,6165.004,6330.3184,12782.623,21360.34,10459.703,8495.366,10156.972,7244.3345,0,0,11455.438,7909.993,0,10475.839,9734.877,14593.149,15796.254,11449.251,14693.9795,13445.536,12643.72,
3828,363.1479414252203,3.247616,6420.9155,7616.805,8726.098,12532.477,13979.276,10267.287,11401.585,8313.146,10201.599,11531.401,16997.615,8869.75,10062.54,7037.559,12560.94,10258.724,14951.521,17782.951,23292.123,18668.521,12490.977,27046.52,10860.499,17230.35,11172.929,7128.0005,15707.526,22319.422,15990.248,17159.365,17690.264,11747.2705,0,0,13458.66,19357.975,0,11986.264,14775.859,15406.477,15668.033,13190.079,16411.508,16805.92,13651.907,
7354,363.15898631925336,5.0116434,3738.0237,2473.1648,1903.4495,2074.626,3307.2996,2336.3303,2978.8792,3059.7634,3132.1497,2146.3652,1919.8539,3213.4377,7568.2,5905.5156,9753.814,7175.103,10518.876,10095.785,6213.7505,8653.756,7614.253,6730.071,0,5424.0664,0,0,0,9606.628,0,1046.2861,0,0,0,0,0,0,0,1101.8248,0,3649.3066,4356.5103,4986.743,5208.3125,5282.6567,5624.0303,
9351,363.21428223915916,6.9786053,6001.2603,9887.649,10576.575,10447.067,12973.918,10414.976,3193.8816,8793.152,12632.2705,10339.088,13624.512,5414.2617,1869.759,5631.6807,1653.7081,3568.3875,3445.9292,2289.9414,2864.246,2831.2627,8973.229,10880.777,7058.48,5296.7256,12133.72,9976.517,7617.3047,5042.6626,8584.045,14351.035,16871.229,13593.482,0,1310.0641,11915.93,12272.23,1108.0068,9537.8,10610.276,10017.132,7270.194,7279.8823,7758.107,6584.723,5173.1606,
8005,363.4959887724277,5.11867,42626.617,24510.918,14687.171,19690.5,23658.201,23146.854,19445.443,24332.588,32384.16,23274.844,28579.754,20282.602,42544.277,35127.46,41538.543,38385.137,43499.926,40975.918,39750.3,42461.46,35353.02,35684.027,0,43748.586,1355.6823,5300.5205,1299.25,40360.133,2066.8372,0,1367.4402,1383.2196,0,0,1430.4764,2842.733,0,1249.8699,1996.574,37477.926,36728.375,33219.12,37351.23,36367.832,42980.414,
6063,363.50385675053144,4.3353133,2976.0369,2969.8652,1858.015,2654.464,2198.6436,2362.176,2562.5847,2002.8378,2017.5426,2709.8052,3099.515,2800.8174,7681.684,8236.942,11914.132,10474.22,10028.29,17262.299,9063.208,9475.646,10605.315,8634.416,0,7784.2163,1509.539,2334.64,1947.9697,10852.672,1300.086,1871.0613,1594.7358,1743.314,0,0,1765.4142,2708.1719,0,1024.8585,2678.1797,5625.9434,5061.4873,6626.0063,5751.4,6008.421,5379.882,
7980,363.83047132199044,5.116564,23647.629,15484.956,11387.197,12756.25,14408.13,14960.854,12247.889,14497.773,18205.64,10451.365,13591.198,14875.915,22103.086,24453.072,24300.568,24555.975,27278.021,25393.727,28486.143,29554.39,26890.055,28286.332,0,26821.348,1226.2806,3689.0767,0,23869.621,1997.8231,1023.4043,1177.1772,0,0,0,0,1615.025,0,0,2365.2732,20896.836,22250.03,20313.002,28706.377,25046.12,26731.068,
6089,363.83804775328025,4.3327794,0,1919.1335,2278.4746,1114.2766,1779.3677,1345.8035,1853.225,1297.0006,1353.065,1012.6124,2945.8745,1327.7604,3615.4695,5290.0396,6908.4497,4746.6567,8533.119,7978.178,4444.0,4792.014,9063.772,6307.7734,1078.6266,4569.4995,0,1384.3247,1049.2599,7048.2417,1124.1571,1109.5729,0,1026.8883,0,0,1168.3925,1589.5825,0,1251.1373,1883.2633,4411.419,2847.3652,2687.0635,3447.5056,3277.0745,3410.8372,
878,364.0644551959416,0.71900773,1826.5194,1141.4817,1230.7539,2686.0115,1858.0698,1870.8048,1750.8381,1385.6329,1114.4122,0,2016.1272,1301.9551,1150.6598,7742.7847,2456.0022,3311.3777,5780.5923,34540.28,2320.0,1891.8776,2029.6925,2150.411,1220.5671,1419.4434,1367.6996,6197.54,2359.642,2178.8794,1055.2524,1060.8591,1532.9132,1827.9113,0,0,3104.0356,1351.0,0,1265.1726,1539.4642,1870.6329,1154.2283,1676.5297,1378.821,1475.8778,1012.9375,
