row_ID,mz,rt,mz_rt,HATS_402_041,HATS_403_037,HATS_401_022,HATS_404_040,HATS_406_055,HATS_407_059,HATS_408_043,HATS_409_056,HATS_405_025,HATS_411_044,HATS_410_018,HATS_412_019,LA2213_605_017,LA2213_602_035,LA2213_603_045,LA2213_607_032,LA2213_604_016,LA2213_601_051,LA2213_606_033,LA2213_609_058,LA2213_608_024,LA2213_612_046,OH8243_801_036,LA2213_610_050,OH8243_804_029,OH8243_802_026,OH8243_803_030,LA2213_611_061,OH8243_807_053,OH8243_805_057,OH8243_808_038,OH8243_806_027,OH8243_810_049,OH8243_809_063,OH8243_811_028,OH8243_812_060,QC_02_031,QC_03_039,QC_04_047,QC_01_023,QC_06_062,QC_05_054
2042,268.3028253135558,2.2663183,268.302825313556_2.2663183,7312.4204,13159.266,10036.163,7710.102,6602.6157,9417.439,7847.657,8584.066,10217.943,9869.593,8736.191,7939.6055,4845.4946,5463.356,6549.032,6050.074,7275.2627,9354.623,3860.7146,3665.2136,4466.869,4189.6714,7241.1323,4728.692,10976.722,5436.9746,7191.201,4923.3833,7155.136,7786.0713,8920.65,11336.54,8514.115,7640.7485,9533.594,7752.7725,7680.944,6133.626,8102.5254,9217.158,6479.268,6828.581
2040,268.33853832396846,2.2665164,268.338538323968_2.2665164,5317.02,6712.721,8042.5273,7159.7617,5327.4463,6220.291,6135.1094,5863.7095,7987.7036,8004.3047,7003.0767,6238.2983,3268.293,3760.7368,5421.845,3282.165,3453.563,5690.899,2303.1074,2255.319,2525.7793,2234.9365,4789.375,2529.3376,6300.2793,4183.989,4791.1743,2029.5245,5363.3774,4883.1646,5361.5713,6085.072,6133.546,5541.9336,6892.6846,6231.072,5101.988,4498.788,5840.1104,5767.497,6074.13,5452.0825
2054,268.35594165627606,2.2677083,268.355941656276_2.2677083,5265.4355,5501.619,6977.242,5959.8228,5277.501,6087.7744,5182.5923,5509.906,7545.1987,8341.617,7388.1196,6253.5703,2836.956,3724.5334,5043.5107,3891.0022,3747.0063,5692.8804,2130.214,2420.2832,2560.3755,1918.2458,4818.6094,2405.2542,6034.905,3976.2456,4822.704,2568.9272,4906.9253,5170.5645,4950.4976,5676.5444,6218.6816,4735.156,6624.63,6694.6978,4850.0015,4584.144,5877.024,5022.6167,5867.2056,4643.4673
2059,268.37689278920465,2.2677085,268.376892789205_2.2677085,3370.6846,3885.9297,6638.5845,4684.015,4009.6208,4503.443,3036.8555,4478.1484,5134.6836,5298.456,5158.1177,4656.3477,2368.4202,2234.6736,3207.655,2606.3115,2253.9102,4047.3765,2030.6201,1686.0013,2175.199,1658.3368,2975.0256,1905.3164,4147.0513,3104.8467,3831.0352,1946.8612,4215.586,3360.0806,3275.332,4487.72,4090.7278,3937.2036,3706.525,4649.404,3854.501,2804.1663,3905.0945,4446.2163,3403.1926,3740.2778
55,268.94803924519977,0.51962936,268.9480392452_0.51962936,83077.51,67830.13,67192.92,74171.16,69266.63,66292.92,73412.8,62811.223,77632.7,75324.81,83619.78,68836.7,45379.02,52284.24,41786.773,42339.516,50858.97,57446.156,40753.43,52170.176,47199.88,48699.25,62803.07,43822.027,65963.79,60212.55,59174.17,43224.664,71241.47,67206,83281.99,66403.25,66732.914,63090.445,69150.69,81648.45,50212.895,58107.43,65730.04,54295.223,66919.695,62265.676
69,268.95913550334416,0.5198286,268.959135503344_0.5198286,7680.959,8358.461,8268.082,9518.028,7938.4214,8282.985,8150.0586,7578.6733,8751.554,9185.632,10158.95,7489.2524,4834.3677,6782.944,4460.6177,5450.1475,5547.72,7204.024,4538.8643,5431.0005,5835.663,4776.5386,6626.2515,5347.561,7440.487,7588.196,7288.3125,5143.4688,7164.61,6983.889,8576.284,7871.484,9011.849,7953.263,7486.2324,9026.63,6195.6465,6941.1953,7391.3384,7811.7646,7045.6187,6824.229
2121,269.0892106586797,2.3076344,269.08921065868_2.3076344,5927.1143,5200.8354,10597.62,6356.8433000000005,9143.819,11422.65,8421.735,5391.1396,8822.898,7216.596,6791.476,8440.477,2425.546,24783.465,15978.383,8815.296,3118.368,19527.848,3170.2515,1143.4467,1316.4083,2892.9766,4075.794,1689.7784,5034.696,4984.226,5010.2896,5202.281,8316.024,11059.013,2978.097,6317.07,7335.708,6425.7114,7547.1367,3300.6343,6074.5195,7841.4673,7780.249,8824.128,7860.5933000000005,6409.346
2800,269.0956429794185,2.6361918,269.095642979419_2.6361918,2017.0424,7030.304,15501.657,9321.231,9586.565,9188.589,14168.647,3866.2798,7051.791,16931.184,15777.645,6666.8613,15301.084,4679.2754,25093.303,13289.222,29033.688,18760.428,41457.996,21833.281,16868.51,40525.32,16952.826,21630.146,7750.2954,3893.824,8959.624,48771.6,12722.524,15595.461,26221.51,7670.8687,4043.8203,10138.689,9371.377,9138.582,16821.645,15655.225,17796.598,17031.215,16202.84,15993.975
6165,269.09623925203005,4.365075,269.09623925203_4.365075,0,0,1372.741,1500.2234,1296.2246,1012.3088,1751.7903,0,0,1142.6036,1937.7618,1127.5358,1896.4507,3878.046,4748.297,4074.3447,10210.111,2998.2358,1760.5397,1723.9204,2599.8206,1649.403,1086.5223,1191.7167,1234.3801,0,0,2799.208,0,0,1564.3059,1103.6405,0,0,0,1278.2511,1145.8772,1506.716,1864.8706,1666.543,1876.4631,1484.7174
2803,269.10706033746004,2.6336098,269.10706033746_2.6336098,5201.753,5300.919,6165.1743,6274.043,6136.6133,5679.789,5582.3696,5538.8203,7952.3857,6756.712,7119.716,6796.099,3340.255,3566.2659,5094.596,4202.198,5283.2188,5259.999,5863.308,4358.811,3895.784,5884.4585,5548.452,3896.9397,5228.827,4062.8735,4821.5806,5856.0195,4987.3438,4736.5537,5850.6567,5999.079,4792.572,4479.558,5729.3438,4742.177,5145.149,4870.679,5102.1753,5865.991,6475.892,5270.925
1673,269.11301389391684,1.2895467,269.113013893917_1.2895467,6781.3906,7201.309,6184.4565,5750.0117,4717.0205,6514.153,4333.805,5718.0464,5654.397,5874.609,6450.834,5276.904,1065.0238,1187.2988,1669.9619,0,1266.9037,1210.5873,1044.4662,0,0,0,5481.5303,1066.8555,4789.278,3666.1,3339.6084,1060.3696,4734.6235,5330.2144,6276.6216,4579.63,3947.7605,4289.905,4083.831,6098.9756,3115.7676,3329.0618,3932.989,3914.3245,3164.1255,3487.8389
2057,269.1179264328887,2.268947,269.117926432889_2.268947,28717.195,28479.023,22439.5,22374.959,26079.17,25766.766,24725.977,23550.389,23097.098,25416.934,11625.255,27956.635,25226.63,27264.107,29543.049,25318.947,25358.635,31562.482,22485.451,24797.2,21629.215,21989.53,27585.734,22373.58,19994.107,29004.79,28074.38,22089.797,24299.928,26515.654,22572.158,22000.785,28082.625,25279.264,22015.402,25400.56,25835.547,24151.453,23230.562,24072.451,30543.906,27640.43
1266,269.1607786338293,0.9959793,269.160778633829_0.9959793,31642.762,27160.227,30339.158,30024.12,27109.541,28713.527,25826.402,28275.73,22784.89,25779.498,28589.34,28596.637,7017.972,6360.3345,5566.2666,6338.4463,7548.8843,5433.1113,3198.044,5563.4,6664.238,8332.672,17984.64,5096.4614,16530.83,18554.793,15447.639,3629.7183,17597.16,24157.469,27607.475,18631.783,18511.484,21188.906,21030.164,25171.682,19556.611,16882.062,18981.314,14940.606,19261.496,17214.924
1779,269.16081554631535,1.5357004,269.160815546315_1.5357004,17522.148,16015.645,18338.324,17918.432,15704.844,20882.13,19919.166,17504.535,18236.574,17916.584,19859.477,18655.098,2682.4019,3004.634,3088.4182,3169.0312,4158.8887,3220.765,1809.3052,3915.557,2613.4592,3511.7407,15239.866,2714.4546,14600.725,13302.611,13481.154,3341.8962,12184.372,11856.619,15093.614,10868.492,12603.908,14183.358,12605.262,19615.943,7301.015,9484.13,8109.681,9515.787,11128.647,10574.177
6371,269.17241033800497,4.4790115,269.172410338005_4.4790115,7878.48,12390.523,15092.412,20341.203,24314.74,15586.07,14629.88,12623.195,18660.049,22284.625,16927.053,14136.949,7982.311,3150.2417,4293.654,3554.5847,8787.955,5222.985,13534.834,6387.891,6051.373,8282.817,16066.676,10970.591,24911.443,17684.541,26622.875,11704.871,36905.137,27735.752,29676.318,25914.928,22490.61,34335.62,34858.035,28396.379,13097.574,15173.058,13396.224,15664.926,15645.792,17889.836
4857,269.1727357322375,3.731912,269.172735732238_3.731912,1180.0906,2237.6174,3426.097,2907.8801,3471.367,2406.0796,2967.737,1987.5021,2534.3335,3227.9922,2931.1807,2439.4604,1623.5797,1000.75555,1138.293,1593.9122,1860.3485,1734.5364,1969.2065,1704.0504,1788.442,3180.6235,2244.1133,1691.4717,3669.3462,3088.5,3804.0999,3913.3445,5103.3154,4518.288,5937.795,2885.0735,2592.0747,6489.9106,3163.2136,4626.664,2437.5532,2093.024,3182.8215,2886.8,2887.0042,2894.0513
4657,269.17283593985655,3.6383636,269.172835939857_3.6383636,0,2353.517,1923.1226,4186.5195,3387.2188,1898.6334,1563.0037,1689.4415,1780.8705,2066.3289,3389.933,2133.951,1225.2596,1130.27,1001.875,0,1800.0485,1276.0067,1563.8895,1992.4552,1467.0076,2096.96,2174.3962,1917.4165,2618.6807,1559.6791,2352.6094,2989.7283,2877.012,3570.8499,5595.752,2374.7742,1891.4164,7267.516,2746.197,3320.0066,1919.4702,2427.4507,2240.3079,2886.8,2274.124,1862.8876
6689,269.2162623624013,4.6063433,269.216262362401_4.6063433,15124.33,16504.629,15145.567,8510.883,9561.711,13688.549,16135.792,13345.084,11784.095,15432.716,11912.283,17833.867,31495.252,22721.824,27818.104,26958.367,28184.83,32138.754,24152.188,24780.836,24239.666,27539.895,8643.137,27888.068,8113.1533,10366.282,10104.726,25663.678,10828.517,14356.24,15331.813,8454.628,10614.029,8631.543,12018.891,10757.835,24907.48,22933.242,22626.256,24151.709,24018.402,21096.62
1112,270.08500664318973,0.83984566,270.08500664319_0.83984566,4726.6143,3555.0505,4664.169,4587.9546,4758.773,4751.8403,3657.8186,3586.2634,4784.3335,4669.794,4635.1836,4307.8604,2694.2244,1672.8868,1970.4863,1687.4529,2884.3623,2597.5503,1840.1428,1986.0175,1704.5765,2256.9385,4661.4146,1870.76,4128.3013,4075.694,2677.7566,1822.2496,4108.2236,4485.8926,5044.1494,4289.7715,4693.738,4195.7104,5525.5903,5635.7363,3443.9243,3156.4792,4242.0005,3123.6062,2831.4204,3606.8806
595,270.1007401417989,0.6553044,270.100740141799_0.6553044,3266.7144,4585.518,3898.0156,5555.614,6518.609,5426.7114,5238.2817,4078.8523,4024.3967,4024.0835,5573.172,3800.247,8155.497,11174.824,13382.482,9418.411,14192.453,19335.441,13434.455,14869.963,11007.142,16423.314,3217.2417,13310.726,5515.3086,3212.226,6579.4404,15469.005,4631.095,5359.063,5083.0806,4518.3477,5579.4336,5627.1597,3925.353,5103.8364,9344.2,9219.152,7877.3267,9949.734,7982.9165,8489.737
2049,270.12041650697273,2.2681062,270.120416506973_2.2681062,7465.7725,6802.0894,9556.158,8047.8726,7184.194,7351.1816,8278.822,7761.2383,11775.821,9041.543,9954.188,9368.107,5450.9204,6841.884,5459.754,6194.7754,7186.4517,7814.26,4241.5557,4518.0703,4392.827,4978.338,5883.447,4572.1006,8143.511,5930.817,6842.885,4245.106,5955.4595,6834.544,7424.5864,7718.0713,9358.809,7644.022,9129.367,6951.1187,7258.5215,5904.9067,6949.4,7453.429,7697.945,7131.567
2950,270.13125933781004,2.7265735,270.13125933781_2.7265735,10273.61,11546.46,8571.751,10534.401,8726.447,10476.1,16738.094,9566.179,8684.62,14601.935,10004.272,6786.6055,58933.25,50683.9,87598.89,69173.47,59891.43,68884.62,69795.74,51702.277,64724.176,63378.93,13994.454,61230.58,13323.399,11147.774,12508.5205,86190.766,11592.009,17095.14,18302.13,9586.6,13490,10620.12,14342.921,12405.092,40435.273,40978.582,44211.465,43955.08,41338.76,44905.367
2943,270.14237002531144,2.7255619,270.142370025311_2.7255619,1541.7758,1438.992,1133.2603,1377.809,1667.0845,1781.849,1809.829,1290.4121,1228.24,3152.257,1698.0256,1552.5652,6227.967,6478.256,9406.676,7606.1567,6878.3726,8226.332,7384.5835,5822.8364,5556.821,6835.787,1723.6556,7421.8823,1357.2759,1548.3715,1636.7156,10197.132,1654.4504,1946.3405,2683.819,0,1938.5576,1918.8776,1597.2183,1572.0416,5123.286,4549.3965,5905.3936,5572.8423,5521.652,5352.1304
1995,270.14432964290205,2.2496305,270.144329642902_2.2496305,5282.6304,10031.33,10269.256,5179.5947,4969,6921.1885,7528.0596,8307.02,7844.51,7742.083,6518.6885,7837.749,21167.43,5988.2393,24493.125,10187.604,9698.19,9993.592,12245.439,7017.2227,5246.829,11883.826,8476.397,7732.6094,7126.2026,6995.24,6766.285,12169.031,7499.7285,8826.546,8707.335,6267.7817,6092.939,4929.274,7328.653,7007.3486,10742.395,6952.266,7842.188,9985.209,9304.013,8640.246
2261,270.15421332146826,2.356502,270.154213321468_2.356502,1823.0796,2434.262,1291.1504,1705.1101,1781.1213,8030.748,2591.8677,2005.2058,2244.811,2282.9163,2401.697,1826.3527,1745.8099,1022.9435,2093.6938,1268.0704,1856.0332,1715.9631,1699.7537,1477.6217,1304.0374,1322.0002,2399.301,1412.4679,3960.3413,1824.6708,2823.309,1743.3314,2563.393,2859.5461,4168.968,2873.0435,2027.9536,2973.9246,1583.1401,3143.1333,2434.976,2390.45,2624.6216,2127.1152,1713.6309,3049.83
2321,270.1812515870789,2.3728843,270.181251587079_2.3728843,1221.7579,2478.6877,2478.3462,1716.0227,0,2524.1667,2948.1248,2663.7751,2208.7625,2602.953,2299.8513,3453.3025,64502.277,28955.666,70138.21,65128.85,69763.07,56974.895,77004.516,31888.477,49344.914,53429.586,4261.9473,53635.215,3335.0063,3302.5115,4271.705,72284.13,5882.785,5914.7104,3758.8123,2613.713,3965.3352,2950.4966,2716.2617,3988.1992,25391.36,24945.268,26075.348,24468.295,23790.256,26499.354
2320,270.192554152131,2.3441846,270.192554152131_2.3441846,1226.5847,1293.8123,1510.5704,1800.5098,1149.5873,1257.5339,1502.3474,1862.2867,1517.5201,1187.1307,2470.7786,1358.5455,7266.0615,3540.0623,7848.6855,7832.5366,6618.335,6450.6377,9463.675,3734.935,6007.0205,5070.071,1505.3412,5994.024,1372.7554,1188.0692,1407.0712,9032.534,1005.9865,1215.8207,1690.3026,1424.8403,1545.8116,1145.5125,1357.0448,1135.8163,3618.8684,2731.08,3419.102,3714.702,2912.1191,3316.7043
5370,270.25392111196726,4.015428,270.253921111967_4.015428,2980.1912,1446.2327,2803.1309,2035.0355,1959.5919,1957.1216,2497.2932,1800.219,2736.8801,1737.9348,2238.3833,2182.6628,4494.866,3225.0396,6713.8853,5577.4937,6872.985,9504.944,7408.283,4299.8994,8746.665,4101.1636,0,3897.08,2035.0016,1360.6864,1830.6885,8648.784,1436.4064,1555.6769,1996.8453,1661.7344,1851.0034,1584.248,1724.2666,2527.321,3882.412,3091.0398,2772.2156,3954.2837,4153.0386,3931.1262
35,270.9456376602524,0.5190345,270.945637660252_0.5190345,40685.645,36581.81,35294.574,39189.867,30293.666,33223.05,37414.246,31550.137,36988.652,40985.03,37807.703,35697.637,19611.166,27587.883,23162.63,26740.217,25489.375,32315.922,24286.738,28333.586,20285.988,25000.373,32165.822,23211.246,40000.137,29400.785,37549.887,21444.447,32611.184,31968.764,41216.344,37627.266,34585.78,32825.95,37205.844,38779.273,32811.816,33687.04,28973.994,29604.078,31668.785,28500.633
474,270.9619747086079,0.63694805,270.961974708608_0.63694805,9616.031,8676.985,9970.791,10656.198,9962.166,13037.63,11541.53,10329.452,10571.5,10626.84,12760.744,7939,4425.951,3766.8928,4557.724,4911.5044,5916.724,8244.537,5839.496,5170.503,5842.017,7903.1367,8426.667,7385.202,8142.4004,5996.709,7365.006,5873.9434,7705.6553,8491.209,9476.286,8942.235,7625.1367,11111.351,10402.45,9570.91,6382.0503,8063.359,6854.429,8150.8345,8353.65,5784.632
1624,270.9777277824434,1.2802433,270.977727782443_1.2802433,3621.0024,3484.5151,3002.2246,3864.2063,3092.3613,3153.5867,4258.1006,3598.868,3604.8474,3886.2573,3577.261,5058.6387,1343.4944,1382.5504,1869.3765,2427.407,2789.3025,1268.6711,2063.2322,2138.11,2287.4758,2135.723,3938.9395,2257.2332,3836.0566,3883.714,4272.647,1961.2975,4235.4854,4524.09,4587.3096,5220.752,3721.0205,3422.9434,4080.8691,4259.035,3525.2256,3044.01,3272.1326,2748.625,2809.9656,4169.237
1657,271.00123198866953,1.2826272,271.00123198867_1.2826272,4605.3384,4449.945,4034.0913,5487.612,4777.909,5366.9478,5049.9106,3582.4492,4145.5312,5241.3604,4635.0005,4372.2974,2614.4631,1668.402,2259.2998,1748.7891,2183.3806,1627.7606,1931.0511,4705.2505,4058.7588,2302.5725,5284.5625,2878.05,5333.1665,5389.737,6351.743,1754.73,5299.8174,5731.18,5774.1343,5489.227,5031.0063,6924.645,4787.4556,5251.425,3737.2646,4371.768,4199.007,4831.843,5745.0947,4023.2012
600,271.068088991578,0.67735314,271.068088991578_0.67735314,3064.0474,3618.3884,2940.414,3562.7063,4081.7637,4066.3225,4977.9473,2088.8904000000002,2797.417,3507.626,3147.278,2831.3691,4214.106,3295.1196,2638.6758,2929.114,2436.8005,3598.632,3522.0247,4229.0034,2531.316,4244.9653,3716.4045,3172.8093,6657.8936,4504.9473,10388.764,3762.2834,5443.215,3244.647,4654.6484,5013.7173,3473.3682,3578.0488,6453.9634,4810.6323,3735.0671,3682.0793,4566.9946,3164.2336,3442.0823,2676.3696
2473,271.07486920221316,2.4588032,271.074869202213_2.4588032,6038.414,7973.4673,9308.667,6526.319,4198.9937,10334.885,3212.0425,5382.227,9244.595,5610.5312,7210.671,7363.074,4552.7275,10671.088,4396.2915,5069.7026,7634.098,10456.373,4009.0005,2912.0442,2794.6094,2786.472,5580.3457,1774.5709,11209.673,10820.093,8774.281,3372.745,5600.817,4363.2676,2882.3542,5072.542,9289.315,6296.002,7647.6494,9515.706,6299.426,7098.023,5381.845,5000.7163,5924.9155,5358.0884
580,271.08108239516696,0.65490675,271.081082395167_0.65490675,17670.105,13710.742,14302.296,17740.723,18550.533,17200.387,9830.672,18296.54,18831.473,13497.599,14219.166,16246.728,21018.262,33221.875,21467.865,17236.375,21919.67,23570.545,26207.678,20737.242,23473.799,22174.273,15677.758,24145.113,17729.871,16717.875,17919.898,23073.48,18323.44,15937.297,13266.045,15220.201,15492.67,21774.85,14229.287,14724.2,18808.559,19865.266,16877.143,17526.822,21467.271,19227.516
4928,271.20156954798495,3.7589269,271.201569547985_3.7589269,2324.6404000000002,3454.0183,4621.958,2713.3538,2960.0562,3478.6946,5654.4453,4082.2773,2469.149,3473.0063,3661.503,3436.5344,11552.909,6081.121,13659.416,12237.456,12017.483,11904.289,12918.089,7164.5337,8847.596,11309.6875,4895.5933000000005,6447.129,2439.2449,2938.9072,3512.246,15479.042,2949.876,3284.9062,3764.3333,2796.3125,2663.4985,2643.1492,3153.7068,2426.435,6167.3164,6147.0293,6492.4014,5858.01,6794.015,5803.3745
7358,271.20566780315386,5.0228944,271.205667803154_5.0228944,2837.5022,1959.7078,2423.45,2147.087,2166.9346,3203.245,2212.15,2342.0293,2647.1921,1906.5216,2156.632,2481.8816,4471.588,5403.0825,6121.1787,5951.446,6166.5625,7695.841,4785.438,4442.6953,5455.5376,5940.762,2019.2987,4075.166,0,1294.8889,1195.2133,7488.3525,1677.8899,0,1600.5684,0,1399.8864,2257.3215,0,1403.5626,3753.9492,4053.1843,3842.911,4032.137,3350.7402,3400.6785
1127,271.98524940507104,0.8680512,271.985249405071_0.8680512,4965.953,5438.0615,4698.738,3539.5864,4307.12,3781.8625,3256.5723,4706.565,5104.142,3614.5005,4922.877,6278.6685,3189.5312,2461.1836,2359.533,2332.7336,2475.0618,2069.1504,3350.2532,2413.5327,2646.5015,3640.911,3289.911,3560.4111,3893.2202,8653.526,5073.359,2413.526,5452.764,3872.7805,3113.0278,2830.2673,2530.0515,3405.1458,3351.7979,2876.4216,3787.5063,2921.8577,4761.549,3314.0376,3345.11,3077.0452
922,272.0873126139151,0.7055607,272.087312613915_0.7055607,11188.721,11549.718,10086.127,7868.3525,7447.4136,11767.798,11387.1455,9267.068,7948,13024.003,7837.19,10141.169,6363.2676,8101.1333,5810.15,4880.0137,5476.5503,7412.967,6134.35,6131.3467,5737.7983,7551.3696,11877.711,7036.516,9257.91,9089.892,12954.248,4894.8477,10398.322,9435.449,7550.0522,6786.911,11833.778,8932.152,11888.519,8400.788,7457.5566,6571.4795,5706.447,7867.6484,9060.7295,8166.1562
1149,272.11265796534616,0.88612866,272.112657965346_0.88612866,1356.5488,2070.9277,2137.4368,2027.6,2187.1619,1797.2671,2101.223,3620.1167,1697.245,2781.3936,3388.147,3014.1482,11636.967,3931.6401,9619.894,6277.8403,7754.3306,6013.462,9837.438,6054.9756,6645.6943,6228.987,3745.4048,7456.014,3412.0417,2761.159,2649.7188,7585.0713,3051.167,2289.976,3448.6436,2355.6426,3280.5103,3300.2336,4950.5093,4140.664,3892.5557,4336.1084,5052.9434,3686.2334,4642.2803,6235.328
887,272.1128030592264,0.70694995,272.112803059226_0.70694995,3777.074,3643.96,3945.0305,2682.8027,3690.73,2350.4873,2671.0286,4236.8506,3598.9749,2886.8809,5920.012,4289.7666,11156.381,3860.4204,11173.5205,6377.792,9233.369,10144.497,10228.53,7393.579,5562.8203,6982.197,4383.395,9048.25,5530.0073,5005.881,6396.1294,7601.4536,4078.1646,4769.4863,4978.319,3890.4734,3835.6145,3745.4414,4164.692,3720.004,5244.8926,6649.042,8126.066,6796.129,6117.3184,6488.0312
2719,272.1129598425717,2.5899081,272.112959842572_2.5899081,2122.8567,2486.273,2686.1418,1982.4712,2649.5466,2467.7815,3096.4568,2334.994,3127.276,3099.3303,3490.2993,2362.595,3859.615,3124.3237,4756.3745,4124.615,5154.6997,6237.157,5089.726,3112.37,3369.1235,4616.085,1989.0066,3839.3806,2776.8809,2013.75,3068.9465,5534.1484,2995.953,3041.041,3571.2769,2963.2607,2581.6133,3140.7363,2086.6777,4037.7317,4366.6772,4509.406,4045.5518,3278.5623,3843.0715,3129.9104
1015,272.17182010218363,0.713941,272.171820102184_0.713941,5222.568,4743.0767,7014.7046,5002.83,5682.4395,5812.4653,4613.7607,5416.7144,6008.488,4873.4097,5899.692,5000.389,1924.3365,1096.045,1526.9187,0,2016.8302,1523.4023,1232.2024,1251.5015,1292.2849,1317.5365,5246.0024,1659.7887,3851.449,3071.397,2887.391,1352,4340.7383,3395.1853,5523.937,3217.6282,2492.102,3488.8245,3438.2593,3554.358,2973.737,3229.0745,3221.9634,3743.6526,3838.093,3067.1526
3378,272.1855936292235,3.005668,272.185593629223_3.005668,3367.4521,4101.852,4457.8735,3069.432,3436.8267,5070.8823,4195.376,3849.9016,3387.134,3142.5706,4310.8154,5241.3203,2340.0222,3081.2053,2636.2175,1808.1029,1621.4745,2578.255,2482.1658,2619.2668,2583.8804,1989.9082,2821.0442,1457.0668,4525.7026,4608.73,3410.0947,1853.7258,3550.1833,3725.9856,3992.685,3473.6055,4449.541,3245.4368,4597.948,4350.7646,3649.0117,4225.931,3446.4163,2282.3638,3973.447,3883.231
6315,272.1856889017669,4.4488196,272.185688901767_4.4488196,4801.9775,9888.452,9131.709,6081.8804,4593.401,5735.5474,13165.447,8325.298,5291.7515,9628.359,5260.1333,7094.4946,50960.246,23884.107,73711.92,73727.414,40277.367,58532.94,62473.594,22992.953,23292.188,35009.25,8947.229,32028.95,5921.9043,4881.64,9768.07,46900.418,5783.109,8512.766,12245.967,5030.7715,6357.56,4994.531,9156.219,7897.533,27057.969,23761.557,23115.209,19868.426,21957.406,22612.78
6287,272.1969787113939,4.448107,272.196978711394_4.448107,0,1316.2308,1101.5636,0,0,0,1664.1112,1129.0988,1061.06,1266.8282,0,0,5870.502,2646.822,8204.372,8477.203,4610.681,6896.4165,7421.493,2722.0286,2455.3552,3913.02,0,3401.5566,0,0,1189.967,4746.5513,1129.245,0,1407.232,0,1131.404,0,1154.0007,0,3221.6218,3243.201,2496.2747,2514.427,2802.1655,2702.2078
8320,272.20088268218706,5.3322053,272.200882682187_5.3322053,2232.9314,4114.385,4385.622,1589.6697,3211.6467,11282.417,2105.405,2129.5623,3599.0486,1211.4348,3442.045,1507.7866,1058.9644,8048.792,1711.2556,0,5741.3164,11067.052,7695.44,0,0,4223.2666,2998.8047,0,1759.9325,0,4552.709,4473.571,0,0,0,1111.2593,0,1220.7645,0,0,2446.7527,3190.2642,3136.3884,2804.7522,3805.9941,3678.231
4998,272.2696378790762,3.7974637,272.269637879076_3.7974637,2236.0095,2742.4692,1610.8588,1870.3535,1641.129,2175.8088,1441.2651,2605.769,1533.4595,1269.8237,3371.5667,1544.1187,3480.2068,3994.0483,6956.597,3734.1184,4230.9546,6425.801,3924.74,4065.341,6580.9536,3151.2417,1628.9835,3521.2668,1926.2147,2398.8062,2358.1213,5478.695,1608.9551,2213.4976,1272.507,1469.4559,2107.3306,2313.4104,2779.8118,2076.5417,3845.416,2977.4614,4469.143,3447.5134,3383.7412,4075.094
5832,272.2696466359651,4.2334876,272.269646635965_4.2334876,6951.7656,5802.219,6372.267,4503.189,3656.0837,4394.0347,4664.96,4874.1357,4099.0786,6376.538,7700.9897,5418.925,27967.459,23473.123,39520.53,32007.992,26979.266,55891.01,31717.63,24231.451,35664.23,18989.162,3312.737,21568.63,2420.865,3219,3219.9336,31861.842,2777.5725,3536.0374,3387.1387,3462.8616,2761.3765,3178.147,5027.5063,6375.9844,13995.169,17507.643,17620.572,16799.668,16892.963,16453.773
62,272.9430582614662,0.52054226,272.943058261466_0.52054226,8239.156,9156.189,5907.1865,9649.764,5846.138,7109.977,9439.216,5808.324,7351.453,7123.226,7004.457,5839.8755,0,7725.596,4396.5386,8124.1445,5344.3,6193.3506,7476.4814,4238.572,4547.623,4113.878,6850.24,4423.184,10870.259,6239.5605,12416.357,4352.0317,6565.314,9452.8545,8755.848,8450.782,6175.7617,7998.16,9879.782,7561.9634,8280.633,7424.4233,7429.7324,6737.6797,5678.717,6110.0103
7239,273.0757398042524,4.955561,273.075739804252_4.955561,24328.936,11967.231,12047.065,12162.402,14778.339,16239.258,13659.379,20632.035,23932.037,9504.793,11544.011,10863.166,3275.6367,4978.689,3327.3179,3168.3464,3196.6057,5381.8438,2509.7185,4779.059,5534.353,4057.4695,6921.3374,2441.385,14097.847,19513.508,12668.727,3969.9502,13411.208,9601.591,6832,13898.163,5572.886,10453.2295,7034.8257,15876.683,9376.499,11323.149,8956.025,10198.669,10629.316,11008.171
6767,273.0757676495347,4.6295843,273.075767649535_4.6295843,7212.1333,9700.338,5711.96,7956,9880.502,9209.292,7709.126,7217.271,11666.655,7423.136,6324.3057,5871.4727,4164.4824,5940.061,4377.8145,6233.4146,4038.4563,6367.583,4241.1743,8667.352,8941.362,4918.5654,7132.4795,4988.39,10541.733,10979.652,11092.602,3595.4175,10930.559,11398.865,6506.518,14672.089,4871.951,5952.3843,5648.2007,16709.826,6932.14,6578.953,6381.803,7555.1665,8917.111,6550.7817
5286,273.0757738671897,3.973264,273.07577386719_3.973264,26549.74,11149.074,7287.6987,8612.564,6750.7896,8657.565,6238.2915,16710.688,21678.041,4043.9395,7864.718,11179.499,1741.9608,18343.068,3452.5188,6045.5967,2574.0623,4643.4375,1290.8406,3113.7126,2198.4268,1300.3684,5106.464,1233.4039,5225.774,12985.588,3666.1,1017.13306,4177.8013,3159.7449,2121.9307,5626.397,3258.8801,5083.237,3224.4404,11488.391,5784.063,6514.0283,5542.4253,6025.8115,4937.095,5579.044
